address,al_qualified_perc,original_airdrop_amount,added_liquidity,reported_time
sif1n6jpssqf764yyg5276p6t9r9s82ek9zqsqkuze,0.94535294485757953947,445.791726105563,421.4305210670375,2021-07-27 10:04:03.226259+00:00
sif1mu0spwwl5knj89y6rj2yk7eedk9f2nre55d8r3,0.94531038111929893495,327.997900813435,310.05982062427825,2021-07-27 10:03:59.942985+00:00
sif16n83u57uvjpmvu0z5tl7nxpdtjwhlfk6mdu7vy,0.94519340737483429215,327.997900813435,310.02145348164356,2021-07-27 10:02:01.889919+00:00
sif13ctjanw6xwte4dp085trglje8yylfqn2js5j3t,0.94510892714279182839,327.997900813435,309.9937441428734,2021-07-27 10:01:33.555428+00:00
sif1dwxgjqnqfl0969zqmjqpc5me4zcfdnh28edrlt,0.94509338146044613472,327.997900813435,309.9886451916973,2021-07-27 10:02:49.501735+00:00
sif16rehtvt3w5zjpvpenvf6fypc8y55xzpqfrvnnx,0.94504514198714074903,9748.465925985998,9212.740365180241,2021-07-27 10:02:03.118261+00:00
sif1q0qjus2ujjx9f7344gmu5x0y5ug5glyhmc6240,0.94499866283088950478,327.997900813435,309.9575776800348,2021-07-27 10:04:18.249603+00:00
sif1etkd45f8z2kphj47w8vcjt46rxzec8p069rg4v,0.94494640975061522401,327.997900813435,309.9404387793938,2021-07-27 10:02:59.603868+00:00
sif192v587lgk3kt3ctvk9q546eagxu357t3rjqr89,0.94494469528601060324,724.560682394591,684.6697732415807,2021-07-27 10:02:23.710966+00:00
sif1letg3z272shvh0tt7qu2xte5g98c7ttkcnz72w,0.94492748413661749646,327.997900813435,309.93423121773094,2021-07-27 10:03:46.956887+00:00
sif1axgmx8yg8xthtvmy84fr83n8x7tsexkgate5nl,0.94482038138532055561,327.997900813435,309.8991017401342,2021-07-27 10:02:36.125585+00:00
sif125dava4ywnjz8uej47p0qhcutt9735t8q0rujw,0.94469740366094071777,327.997900813435,309.8587653046908,2021-07-27 10:01:24.699584+00:00
sif1f6nc90mdal7y9xe7dnq20gq3u0kd7c6xg6h4qu,0.94463321613227730981,327.997900813435,309.8377119300308,2021-07-27 10:03:03.156551+00:00
sif168frpz98plqta74ng8zzkgy55xkusug3q0kyud,0.94462867459434915309,327.997900813435,309.8362223151239,2021-07-27 10:01:58.750704+00:00
sif167ldzxgwrzp5ruq7jhmaecqcqfnmhlus3qssec,0.94456512785532641093,724.560682394591,684.3947536049894,2021-07-27 10:01:58.478677+00:00
sif1dkjcas3j43u3v6l94jhhhnjxhlnwxt3mc95nzz,0.94454109009312851814,327.997900813435,309.80749478257974,2021-07-27 10:02:47.048288+00:00
sif136tu9z0yqzcft4kwflakskdprkks28gmz4vczf,0.94451955692014252865,445.791726105563,421.0590036198919,2021-07-27 10:01:32.465906+00:00
sif1mpe4stuj8fjxkk9mlymgkdn8v4zvlwxr5xwgmf,0.94444046058399042782,327.997900813435,309.77448851482256,2021-07-27 10:03:58.714568+00:00
sif10gfp63n7m637ek3lt7sq6udv04pj70dlzpmn9v,0.94431801851361942283,445.791726105563,420.9691594657714,2021-07-27 10:01:17.745815+00:00
sif1yldxrx7960kx3x3qxtgvth3j428rqe0qv474gm,0.94428896040647824115,327.997900813435,309.7247967746257,2021-07-27 10:05:28.585670+00:00
